customer_id,age,region,policy_type,purchase_channel,policy_tenure_years,annual_income,annual_premium,claim_flag,claim_amount,satisfaction_score,renewed
C105227,36,South,Auto,Online,6,68312,1580.84,0,0.0,4.7,0
C105228,62,West,Auto,Online,0,67200,1142.76,0,0.0,3.2,1
C105229,23,West,Life,Partner,0,41225,2742.79,0,0.0,3.5,1
C105230,33,West,Auto,Agent,10,46155,1603.63,0,0.0,4.0,1
C105231,25,North,Auto,Agent,4,40448,1036.12,0,0.0,3.9,1
C105232,46,Central,Home,Partner,10,69945,1885.84,0,0.0,4.8,1
C105233,35,North,Life,Online,0,57456,1540.31,0,0.0,3.2,1
C105234,29,Central,Health,Online,5,59059,1659.37,0,0.0,4.5,1
C105235,39,West,Home,Online,9,62360,2591.0,0,0.0,4.2,1
C105236,67,East,Auto,Online,8,26584,858.47,0,0.0,3.8,1
C105237,50,East,Home,Agent,9,67873,1327.01,0,0.0,3.9,1
C105238,65,West,Home,Branch,9,42264,1296.2,0,0.0,4.0,1
C105239,71,West,Life,Partner,5,43901,2197.48,1,3960.14,2.5,0
C105240,70,North,Health,Branch,5,36957,2545.45,1,3950.6,3.6,1
C105241,38,West,Life,Partner,6,53440,1011.86,1,1152.52,3.8,1
C105242,68,North,Health,Agent,6,50797,1997.95,0,0.0,4.3,1
C105243,70,East,Home,Online,12,26961,694.38,0,0.0,4.0,0
C105244,73,West,Home,Online,2,19796,1773.91,0,0.0,4.1,0
C105245,38,Central,Auto,Agent,8,48355,908.98,0,0.0,4.0,1
C105246,31,East,Life,Online,12,66651,1383.42,0,0.0,4.1,1
C105247,51,South,Home,Online,5,64914,1284.76,0,0.0,4.0,1
C105248,72,East,Life,Partner,6,70011,2003.41,0,0.0,3.9,1
C105249,70,South,Health,Online,10,48440,2237.49,0,0.0,4.4,0
C105250,51,East,Life,Branch,10,45634,2000.79,0,0.0,3.4,1
C105251,26,East,Auto,Online,8,50001,1306.93,0,0.0,3.6,1
C105252,42,West,Life,Agent,6,66481,1674.05,0,0.0,3.6,1
C105253,59,South,Auto,Branch,0,81027,1202.3,0,0.0,3.5,1
C105254,50,South,Health,Online,2,43714,1461.4,0,0.0,3.4,0
C105255,38,East,Auto,Online,7,47215,1249.34,0,0.0,4.0,1
C105256,37,North,Home,Agent,11,52556,441.74,0,0.0,3.9,1
C105257,21,South,Health,Agent,3,47225,2045.4,0,0.0,4.5,1
C105258,34,South,Life,Online,6,41548,1774.56,0,0.0,3.5,1
C105259,56,East,Life,Agent,3,49738,2219.63,0,0.0,3.6,1
C105260,31,South,Health,Online,2,37768,1971.55,0,0.0,5.0,1
C105261,75,East,Home,Online,14,65060,925.88,0,0.0,3.4,1
C105262,22,Central,Home,Partner,14,78529,524.19,0,0.0,4.1,0
C105263,52,East,Health,Online,15,46889,1175.62,0,0.0,3.3,0
C105264,46,South,Auto,Agent,14,81935,636.87,0,0.0,3.9,1
C105265,66,North,Auto,Branch,6,50057,1173.31,0,0.0,3.7,0
C105266,69,North,Auto,Branch,11,39446,1355.51,0,0.0,4.1,1
C105267,49,East,Health,Online,4,64354,3157.06,0,0.0,3.8,1
C105268,54,West,Health,Agent,9,35364,1435.43,0,0.0,4.2,1
C105269,58,North,Health,Agent,4,63231,1246.87,0,0.0,4.0,0
C105270,48,North,Life,Online,10,56571,1329.4,0,0.0,5.0,0
C105271,28,South,Auto,Online,6,44734,809.11,0,0.0,3.5,1
C105272,42,South,Life,Branch,5,42831,1688.08,0,0.0,3.2,0
C105273,32,Central,Home,Agent,1,36290,1631.76,0,0.0,3.6,1
C105274,44,South,Home,Online,4,70569,2071.23,0,0.0,4.2,1
C105275,53,North,Health,Agent,7,47991,2517.74,0,0.0,4.2,1
C105276,30,South,Auto,Agent,9,57602,1423.74,1,5252.65,3.2,1
C105277,32,North,Life,Online,13,51802,874.2,0,0.0,4.9,0
C105278,65,North,Home,Online,11,48182,1224.27,0,0.0,3.9,1
C105279,39,East,Home,Online,8,57875,1814.91,0,0.0,3.1,1
C105280,29,South,Auto,Agent,7,61216,1271.16,0,0.0,3.9,1
C105281,59,North,Health,Agent,7,54493,1484.21,0,0.0,3.8,1
C105282,59,West,Health,Online,14,48600,3065.63,0,0.0,3.8,1
C105283,65,East,Health,Agent,13,32440,1387.21,0,0.0,3.9,1
C105284,62,North,Home,Branch,6,41137,1478.12,0,0.0,3.9,0
C105285,75,Central,Auto,Agent,9,46490,1472.96,0,0.0,3.3,0
C105286,51,South,Auto,Online,6,52289,1308.69,0,0.0,3.4,0
C105287,34,Central,Auto,Online,9,20696,1528.21,0,0.0,3.4,1
C105288,68,Central,Auto,Partner,6,63150,1003.61,0,0.0,4.9,1
C105289,33,East,Auto,Online,13,57780,1496.91,1,785.06,3.6,1
C105290,34,South,Auto,Online,11,41525,700.93,1,2436.11,4.3,1
C105291,66,Central,Auto,Branch,2,35507,1439.5,1,4002.22,4.1,1
C105292,69,South,Home,Branch,0,39641,1097.65,1,1520.29,3.2,1
C105293,37,North,Home,Partner,15,28174,1785.57,0,0.0,4.1,1
C105294,60,East,Auto,Agent,5,45892,1640.86,0,0.0,4.1,1
C105295,71,East,Auto,Partner,2,48769,1795.47,0,0.0,3.2,0
C105296,64,Central,Home,Online,11,68532,1400.13,0,0.0,3.5,1
C105297,18,West,Health,Branch,7,60537,2163.66,0,0.0,4.1,1
C105298,56,Central,Auto,Online,8,74448,654.4,1,1557.79,3.7,1
C105299,27,West,Health,Partner,10,54020,994.11,0,0.0,2.6,1
C105300,67,West,Life,Partner,4,35600,1625.19,0,0.0,3.4,0
C105301,21,East,Health,Branch,9,83333,2707.54,1,4424.14,3.1,1
C105302,75,Central,Life,Agent,10,46266,1124.74,0,0.0,3.6,0
C105303,28,Central,Auto,Online,9,24179,567.07,0,0.0,3.1,1
C105304,42,Central,Auto,Agent,14,55965,1341.82,0,0.0,3.8,1
C105305,31,West,Auto,Online,6,23383,1612.7,0,0.0,4.1,1
C105306,65,East,Home,Branch,8,50477,1572.64,0,0.0,3.7,1
C105307,40,South,Health,Online,12,43445,2250.4,0,0.0,3.7,1
C105308,61,Central,Health,Online,11,61426,2051.67,0,0.0,3.6,1
C105309,21,North,Life,Online,15,69164,1897.56,0,0.0,4.1,0
C105310,44,South,Health,Branch,3,46154,1809.26,1,3668.43,2.6,1
C105311,70,East,Auto,Agent,14,44869,1629.97,1,1267.57,4.5,0
C105312,71,East,Home,Agent,7,65647,1473.15,0,0.0,4.4,0
C105313,30,East,Auto,Online,3,38198,1748.69,0,0.0,2.5,1
C105314,40,North,Health,Online,4,53160,2304.4,0,0.0,4.7,1
C105315,41,North,Life,Agent,5,61747,1482.35,1,2272.98,3.7,0
C105316,50,South,Health,Online,15,37769,2715.6,0,0.0,4.1,1
C105317,49,South,Auto,Branch,1,46588,1497.35,0,0.0,3.5,1
C105318,24,North,Health,Agent,3,53816,1606.49,0,0.0,4.1,1
C105319,62,West,Auto,Partner,11,75953,1624.74,0,0.0,3.5,1
C105320,31,South,Auto,Online,15,30229,1444.39,0,0.0,3.5,1
C105321,36,South,Health,Agent,1,49315,2299.32,0,0.0,3.5,1
C105322,66,South,Auto,Partner,6,76367,1037.41,0,0.0,3.5,1
C105323,57,East,Auto,Partner,6,69484,554.96,0,0.0,3.8,0
C105324,41,Central,Health,Agent,7,47040,1626.55,0,0.0,3.9,0
C105325,70,North,Health,Online,12,50716,745.07,0,0.0,2.6,0
C105326,40,South,Health,Agent,8,60270,2913.7,0,0.0,4.0,1
C105327,50,West,Life,Agent,2,60642,1591.54,0,0.0,3.6,1
C105328,32,North,Auto,Online,3,76807,926.08,0,0.0,4.2,1
C105329,28,Central,Auto,Online,11,72366,1462.37,0,0.0,4.0,0
C105330,46,Central,Life,Agent,3,27119,587.16,0,0.0,2.6,0
C105331,50,West,Auto,Online,7,23289,1777.97,0,0.0,4.0,1
C105332,64,Central,Life,Partner,6,42214,1729.72,0,0.0,3.5,1
C105333,40,East,Home,Online,7,18655,1598.2,0,0.0,2.9,1
C105334,69,East,Health,Partner,11,75624,2334.7,0,0.0,3.4,1
C105335,53,North,Auto,Agent,3,25074,1071.19,0,0.0,3.1,0
C105336,22,North,Auto,Partner,11,46615,1094.17,0,0.0,4.1,1
C105337,60,South,Home,Branch,12,36319,906.43,0,0.0,4.5,0
C105338,51,East,Auto,Online,15,23432,1125.44,0,0.0,4.1,1
C105339,40,East,Home,Online,7,73254,1758.42,1,3019.95,4.0,1
C105340,45,South,Home,Online,1,41619,1145.77,0,0.0,3.3,1
C105341,35,West,Home,Branch,10,86327,1921.61,0,0.0,4.1,1
C105342,53,North,Auto,Online,12,77297,1690.1,0,0.0,3.7,1
C105343,50,South,Home,Branch,0,51943,1092.68,0,0.0,2.7,0
C105344,43,South,Home,Partner,3,18000,1379.09,0,0.0,3.6,1
C105345,34,West,Auto,Agent,5,45876,815.63,0,0.0,3.9,0
C105346,41,East,Life,Branch,8,93146,744.22,1,3276.23,4.1,1
C105347,46,West,Auto,Partner,8,59708,702.66,0,0.0,3.6,1
C105348,45,North,Life,Branch,3,48989,1940.88,0,0.0,3.1,1
C105349,35,East,Auto,Online,3,40994,811.13,0,0.0,4.0,1
C105350,51,Central,Auto,Online,14,67969,1612.89,0,0.0,3.9,1
C105351,31,North,Home,Agent,11,58655,1300.2,0,0.0,3.4,1
C105352,47,East,Auto,Online,8,57110,1730.47,0,0.0,4.0,1
C105353,25,North,Auto,Agent,5,72450,1570.09,1,10664.34,4.1,1
C105354,45,North,Auto,Partner,7,71483,1711.09,0,0.0,3.7,0
C105355,63,East,Home,Agent,15,59870,1853.5,0,0.0,5.0,1
C105356,65,North,Auto,Online,4,23436,1827.2,0,0.0,3.2,1
C105357,58,East,Health,Online,5,34319,2289.14,0,0.0,4.0,1
C105358,61,Central,Health,Partner,7,40901,1839.57,1,3590.75,3.8,1
C105359,21,South,Health,Online,3,51329,1926.24,0,0.0,2.9,0
C105360,37,North,Health,Online,1,78982,2149.88,0,0.0,3.9,0
C105361,55,Central,Auto,Agent,14,88947,1230.63,0,0.0,3.0,1
C105362,64,East,Life,Agent,10,59050,2083.97,0,0.0,3.4,1
C105363,51,Central,Home,Agent,5,61904,1292.13,0,0.0,3.3,0
C105364,67,South,Life,Agent,9,24798,1408.04,0,0.0,3.3,0
C105365,33,West,Home,Agent,7,44390,1488.71,1,2478.64,5.0,1
C105366,26,Central,Home,Online,1,42044,1081.41,1,1775.32,3.5,0
C105367,23,North,Life,Agent,12,40540,1507.79,0,0.0,4.1,0
C105368,51,Central,Health,Branch,1,62435,1705.84,0,0.0,3.1,1
C105369,56,West,Life,Agent,9,43883,1409.94,0,0.0,4.0,0
C105370,34,Central,Auto,Partner,4,18000,1546.87,1,974.9,2.7,0
C105371,63,North,Auto,Online,6,67167,924.78,0,0.0,5.0,0
C105372,60,East,Health,Agent,7,73663,1025.53,0,0.0,4.1,0
C105373,38,North,Health,Branch,6,57189,1422.6,0,0.0,4.0,1
C105374,31,Central,Health,Agent,3,48972,1378.31,0,0.0,3.5,1
C105375,61,North,Health,Online,1,35811,1934.3,0,0.0,4.0,1
C105376,56,North,Health,Agent,2,36929,1189.66,0,0.0,4.7,0
C105377,27,Central,Life,Partner,11,71277,2001.41,0,0.0,3.7,1
C105378,32,South,Auto,Agent,1,38529,1290.48,1,1492.31,3.6,1
C105379,46,East,Auto,Online,8,88228,1821.18,0,0.0,3.2,1
C105380,47,South,Home,Online,4,69093,1522.98,0,0.0,4.5,1
C105381,27,West,Home,Agent,11,58114,910.61,0,0.0,3.9,1
C105382,73,South,Home,Online,10,100862,1065.15,0,0.0,4.2,1
C105383,40,East,Auto,Branch,2,74963,1006.89,0,0.0,3.2,0
C105384,40,East,Auto,Partner,10,44252,944.89,0,0.0,3.1,1
C105385,21,South,Life,Partner,10,33574,889.65,0,0.0,3.6,0
C105386,68,South,Auto,Agent,4,44368,1841.09,0,0.0,4.0,1
C105387,31,North,Home,Agent,13,50152,1122.07,0,0.0,4.0,1
C105388,75,West,Auto,Online,7,38350,1093.86,0,0.0,4.0,1
C105389,46,North,Health,Online,0,31760,2264.4,0,0.0,3.1,0
C105390,68,South,Home,Agent,10,56238,1517.34,0,0.0,3.1,0
C105391,28,South,Health,Online,7,67988,2607.92,0,0.0,4.0,1
C105392,27,East,Auto,Online,5,85439,1343.5,0,0.0,2.5,1
C105393,64,West,Home,Branch,7,53381,2371.34,0,0.0,3.3,0
C105394,65,East,Auto,Branch,15,62845,1033.46,0,0.0,4.0,0
C105395,49,Central,Auto,Partner,6,18679,1643.15,0,0.0,4.7,1
C105396,19,West,Health,Online,11,67455,1441.5,0,0.0,3.9,1
C105397,72,Central,Health,Partner,13,33841,1715.84,1,1584.13,4.0,1
C105398,40,West,Health,Agent,9,57486,1628.64,0,0.0,4.2,0
C105399,72,North,Health,Online,14,51224,2180.27,0,0.0,3.5,1
C105400,68,Central,Health,Agent,7,47646,1888.29,0,0.0,4.7,1
C105401,67,West,Auto,Agent,3,25293,1592.3,0,0.0,4.0,0
C105402,57,East,Life,Agent,7,38374,1797.58,0,0.0,3.9,1
C105403,57,North,Auto,Branch,1,34818,979.1,0,0.0,4.5,1
C105404,48,North,Life,Agent,4,41306,1530.68,0,0.0,4.3,1
C105405,19,West,Auto,Partner,3,73284,1355.46,0,0.0,4.1,0
C105406,40,East,Health,Online,1,45651,2018.34,1,1420.61,2.8,1
C105407,60,West,Home,Branch,2,39888,372.17,0,0.0,3.9,1
C105408,65,South,Health,Partner,13,63692,1462.56,0,0.0,3.9,1
C105409,50,East,Health,Agent,13,57878,1519.93,1,3653.69,3.5,1
C105410,59,North,Life,Partner,14,88581,1970.67,0,0.0,4.2,0
C105411,19,North,Life,Branch,0,70200,890.6,0,0.0,3.3,1
C105412,45,North,Health,Online,15,18000,2845.91,0,0.0,4.5,0
C105413,47,Central,Home,Branch,5,66493,1391.77,0,0.0,3.7,0
C105414,69,East,Health,Branch,6,64351,1260.71,0,0.0,4.2,1
C105415,36,Central,Home,Online,2,81871,1138.73,0,0.0,3.0,1
C105416,31,West,Auto,Agent,15,48427,1309.49,0,0.0,3.9,1
C105417,38,West,Auto,Online,15,71735,1675.11,0,0.0,2.8,0
C105418,27,East,Health,Online,11,45617,2734.83,1,1982.22,4.4,1
C105419,50,Central,Auto,Partner,1,57228,945.42,0,0.0,3.8,0
C105420,55,Central,Home,Partner,6,33011,1233.36,0,0.0,3.6,1
C105421,64,West,Auto,Branch,4,27260,1423.23,0,0.0,4.0,1
C105422,74,North,Auto,Agent,14,67653,1237.44,0,0.0,3.7,1
C105423,22,West,Home,Agent,10,52064,1566.84,0,0.0,3.1,1
C105424,32,North,Health,Online,15,28946,2064.62,0,0.0,3.8,1
C105425,35,North,Life,Online,13,66661,1299.24,0,0.0,3.7,1
C105426,32,West,Auto,Branch,8,18000,1379.93,0,0.0,3.3,1
C105427,65,Central,Auto,Agent,4,37422,1174.21,0,0.0,3.4,1
C105428,26,North,Auto,Agent,12,22107,1276.26,0,0.0,3.6,1
C105429,19,North,Health,Online,11,73585,1472.22,0,0.0,4.5,0
C105430,67,Central,Auto,Partner,12,44196,833.65,0,0.0,4.4,1
C105431,73,North,Home,Online,14,53420,1461.15,0,0.0,4.2,1
C105432,31,North,Auto,Agent,9,57476,1863.76,0,0.0,4.5,1
C105433,37,West,Life,Online,10,66555,1386.04,0,0.0,4.8,1
C105434,47,Central,Health,Online,6,64516,1476.54,0,0.0,5.0,1
C105435,48,East,Home,Agent,7,66422,1316.84,0,0.0,3.2,1
C105436,75,East,Auto,Agent,2,47221,1826.79,0,0.0,4.1,0
C105437,41,South,Auto,Agent,3,67356,1244.16,0,0.0,4.1,1
C105438,18,South,Auto,Online,15,40203,2131.75,0,0.0,4.1,0
C105439,42,West,Health,Partner,2,44764,1543.45,1,2456.87,3.1,1
C105440,50,Central,Health,Branch,1,24338,2359.32,0,0.0,4.2,1
C105441,47,South,Auto,Partner,12,82175,1389.86,0,0.0,4.8,0
C105442,47,South,Auto,Online,2,34114,1566.3,0,0.0,4.7,1
C105443,71,South,Life,Partner,7,77395,1512.6,0,0.0,4.6,0
C105444,64,North,Auto,Branch,5,61671,1590.9,1,586.45,3.6,1
C105445,32,South,Auto,Agent,6,55587,1170.9,1,7519.94,2.3,1
C105446,38,North,Auto,Online,6,58606,1594.93,0,0.0,4.0,1
C105447,56,West,Auto,Online,0,32825,2028.24,0,0.0,3.6,1
C105448,41,South,Health,Branch,4,80900,3237.07,0,0.0,5.0,1
C105449,42,West,Health,Agent,10,45490,2547.77,0,0.0,3.9,0
C105450,27,East,Health,Branch,1,70232,1080.29,0,0.0,3.6,1
C105451,32,Central,Home,Branch,4,42221,1140.57,0,0.0,3.8,1
C105452,60,Central,Auto,Branch,14,26235,1495.83,1,1931.93,3.9,0
C105453,66,South,Auto,Agent,10,87702,666.4,0,0.0,3.8,0
C105454,63,North,Home,Partner,8,41137,1470.14,0,0.0,3.8,1
C105455,35,West,Auto,Online,8,60313,1235.88,0,0.0,4.5,1
C105456,25,North,Auto,Branch,15,18000,1601.68,1,1955.98,2.6,0
C105457,27,South,Health,Agent,0,50723,1942.15,0,0.0,4.1,1
C105458,40,North,Home,Online,14,62873,1109.84,1,4266.08,3.5,1
C105459,48,Central,Auto,Agent,7,54565,1450.37,0,0.0,4.4,1
C105460,69,North,Life,Branch,7,50236,2080.92,0,0.0,3.7,0
C105461,70,East,Auto,Agent,3,48201,1115.57,0,0.0,3.3,1
C105462,18,East,Life,Online,6,67670,1628.15,0,0.0,4.1,1
C105463,59,West,Auto,Online,8,28714,762.16,1,636.23,3.4,1
C105464,35,South,Home,Branch,4,47739,1701.01,0,0.0,4.5,1
C105465,29,Central,Health,Online,5,77824,1754.24,1,1881.15,3.9,1
C105466,50,West,Home,Online,15,25311,2319.54,0,0.0,3.4,1
C105467,19,East,Health,Branch,13,50083,1094.84,0,0.0,3.4,1
C105468,37,South,Life,Online,9,32141,2518.81,0,0.0,3.9,1
C105469,50,Central,Home,Online,4,57418,898.54,0,0.0,3.8,0
C105470,33,West,Health,Agent,13,52595,2453.77,0,0.0,3.9,1
C105471,52,South,Auto,Agent,13,35008,1401.84,0,0.0,3.0,1
C105472,44,South,Auto,Agent,15,52436,1264.03,0,0.0,4.8,1
C105473,64,North,Life,Online,10,53183,1793.74,0,0.0,3.7,1
C105474,28,North,Life,Agent,3,41033,1834.81,0,0.0,3.3,1
C105475,21,North,Auto,Agent,6,44502,1310.93,0,0.0,3.2,0
C105476,48,North,Auto,Agent,14,40335,1068.24,0,0.0,3.2,1
C105477,32,North,Auto,Online,1,18000,1071.72,0,0.0,4.3,1
C105478,58,Central,Auto,Online,12,68684,1059.56,0,0.0,3.7,0
C105479,23,West,Auto,Agent,8,73507,1050.78,0,0.0,3.0,1
C105480,51,Central,Home,Online,7,20496,1957.67,0,0.0,3.7,1
C105481,75,West,Auto,Partner,2,73745,1845.2,0,0.0,3.9,1
C105482,23,West,Life,Partner,15,59227,1750.34,0,0.0,4.2,1
C105483,35,North,Life,Agent,3,32161,1347.34,0,0.0,3.0,0
C105484,66,West,Auto,Branch,9,48234,805.39,0,0.0,2.5,0
C105485,48,South,Health,Agent,8,39300,2550.94,0,0.0,3.1,1
C105486,28,East,Health,Online,6,68620,2219.93,0,0.0,5.0,1
C105487,30,Central,Auto,Agent,2,35483,1011.65,0,0.0,2.4,0
C105488,62,Central,Home,Partner,2,90213,621.55,0,0.0,3.1,0
C105489,67,South,Health,Online,10,72854,1495.41,1,2447.87,3.8,1
C105490,38,West,Auto,Agent,11,29951,1227.71,1,1283.08,4.8,1
C105491,45,North,Life,Agent,3,81492,1595.21,1,275.58,3.2,1
C105492,63,North,Auto,Online,12,65137,1195.36,0,0.0,4.1,1
C105493,28,North,Auto,Agent,10,49289,1146.59,0,0.0,4.5,0
C105494,29,North,Life,Partner,3,64163,1713.89,0,0.0,3.1,1
C105495,62,West,Auto,Online,6,68644,1108.4,0,0.0,4.8,1
C105496,28,South,Auto,Online,5,38350,1062.36,0,0.0,3.4,1
C105497,62,North,Auto,Online,8,67029,1432.14,0,0.0,4.3,1
C105498,46,Central,Auto,Branch,0,44211,1337.41,0,0.0,5.0,1
C105499,75,East,Health,Agent,15,66657,2285.26,0,0.0,3.4,1
C105500,19,South,Home,Agent,8,49545,1804.65,1,1881.81,3.5,1
C105501,72,East,Health,Branch,10,33868,979.15,0,0.0,3.5,0
C105502,31,East,Health,Partner,9,63344,2009.0,1,1703.08,3.5,1
C105503,20,East,Auto,Online,6,45183,840.58,0,0.0,3.7,1
C105504,59,West,Health,Branch,13,54782,1247.24,0,0.0,4.2,1
C105505,48,Central,Life,Agent,5,59359,2247.44,0,0.0,3.8,1
C105506,66,South,Home,Online,0,78447,1828.77,0,0.0,4.0,1
C105507,24,East,Home,Online,8,44156,1131.33,0,0.0,3.9,1
C105508,22,North,Auto,Agent,1,36734,1402.6,0,0.0,3.7,0
C105509,50,Central,Health,Partner,13,81624,1426.68,0,0.0,3.8,1
C105510,69,South,Life,Agent,0,52057,1336.62,0,0.0,3.7,1
C105511,41,South,Life,Agent,3,42187,1763.95,0,0.0,3.5,1
C105512,64,Central,Home,Online,15,58522,2287.19,1,2861.87,4.1,1
C105513,70,East,Health,Online,4,45815,1647.07,0,0.0,3.8,1
C105514,68,North,Auto,Partner,8,47180,1282.5,0,0.0,4.1,0
C105515,47,South,Auto,Branch,13,98326,936.3,1,894.88,3.7,1
C105516,58,South,Auto,Agent,3,34216,1609.55,1,843.31,4.3,1
C105517,48,Central,Auto,Online,4,26115,2060.61,0,0.0,3.2,0
C105518,57,East,Auto,Online,0,74060,1062.69,1,1905.67,3.6,1
C105519,50,South,Health,Partner,12,45174,2033.55,1,6898.62,3.8,0
C105520,48,East,Health,Online,1,57744,1761.85,0,0.0,4.3,1
C105521,43,East,Health,Online,15,63488,1619.83,0,0.0,3.7,1
C105522,55,North,Health,Branch,11,20503,2231.96,0,0.0,4.4,1
C105523,61,Central,Auto,Partner,5,72531,2117.44,0,0.0,2.7,0
C105524,71,North,Health,Online,7,41895,1440.4,0,0.0,4.0,1
C105525,53,Central,Life,Branch,8,86180,1303.02,0,0.0,4.7,1
C105526,23,West,Health,Online,11,37667,2311.2,0,0.0,3.9,1
C105527,52,North,Life,Branch,5,80183,2062.83,0,0.0,3.6,1
C105528,36,West,Health,Online,4,83441,2249.14,0,0.0,4.4,1
C105529,19,West,Health,Partner,2,43189,1752.79,0,0.0,3.6,1
C105530,22,West,Health,Branch,7,48575,1818.12,0,0.0,2.9,1
C105531,52,East,Home,Partner,7,46347,1711.24,0,0.0,4.1,1
C105532,72,North,Life,Agent,9,79354,1569.12,0,0.0,3.3,1
C105533,47,North,Health,Partner,13,55230,2295.02,0,0.0,4.2,1
C105534,43,West,Home,Agent,3,61589,1917.78,0,0.0,4.2,1
C105535,23,North,Life,Agent,3,49417,1872.22,0,0.0,4.4,0
C105536,57,South,Home,Online,4,60498,1529.35,0,0.0,4.1,1
C105537,21,East,Auto,Branch,2,61669,1183.82,0,0.0,4.1,1
C105538,66,North,Auto,Agent,2,41258,770.32,1,1184.5,3.4,0
C105539,65,West,Life,Agent,12,83905,2036.67,0,0.0,4.4,1
C105540,75,Central,Home,Branch,11,48333,1726.95,0,0.0,4.4,1
C105541,34,Central,Life,Branch,13,70540,2759.56,1,4097.41,4.1,1
C105542,27,North,Auto,Agent,9,29288,623.6,1,2783.01,4.0,0
C105543,35,East,Home,Agent,13,64312,1662.09,0,0.0,3.4,1
C105544,64,Central,Home,Agent,7,71168,2308.86,0,0.0,4.5,0
C105545,30,South,Life,Agent,14,56786,2036.5,0,0.0,4.2,1
C105546,69,West,Home,Agent,9,71366,1650.43,0,0.0,2.3,1
C105547,26,East,Auto,Branch,0,39269,1114.08,1,7609.44,4.2,0
C105548,20,South,Home,Branch,2,60505,1498.77,0,0.0,3.6,1
C105549,30,South,Health,Agent,8,24627,1391.95,0,0.0,3.9,1
C105550,61,West,Auto,Online,13,54674,1156.04,0,0.0,3.8,1
C105551,52,North,Auto,Agent,2,37728,1251.21,0,0.0,4.1,0
C105552,38,Central,Life,Branch,12,50762,1243.29,0,0.0,4.0,0
C105553,56,East,Auto,Partner,14,76826,1012.81,0,0.0,3.7,1
C105554,55,North,Health,Online,2,83281,2505.16,0,0.0,2.9,1
C105555,50,West,Health,Partner,8,28917,2094.86,0,0.0,4.7,0
C105556,47,East,Life,Online,14,74415,1584.64,0,0.0,3.8,1
C105557,23,South,Home,Partner,4,77184,1764.45,0,0.0,3.1,1
C105558,33,Central,Auto,Partner,6,57844,899.82,0,0.0,5.0,1
C105559,48,West,Auto,Agent,7,76443,865.13,0,0.0,4.4,0
C105560,25,East,Auto,Partner,7,44530,1528.04,0,0.0,3.5,1
C105561,45,Central,Auto,Agent,5,42750,1083.34,0,0.0,3.0,1
C105562,24,East,Home,Agent,8,42827,1040.38,0,0.0,3.7,1
C105563,63,East,Health,Branch,4,64851,1769.71,1,2258.22,4.2,1
C105564,23,North,Auto,Online,12,50249,1280.05,0,0.0,3.2,1
C105565,23,North,Life,Online,10,39115,1993.26,1,1483.53,3.6,1
C105566,54,East,Auto,Online,2,39978,1805.45,0,0.0,4.6,1
C105567,30,East,Auto,Agent,13,52022,1906.13,0,0.0,2.7,1
C105568,38,West,Health,Branch,4,36714,2252.96,0,0.0,3.1,0
C105569,36,East,Auto,Branch,8,64031,1400.32,1,1967.52,3.4,1
C105570,30,East,Auto,Partner,14,73512,1733.03,1,2701.76,3.3,1
C105571,62,Central,Life,Partner,10,69529,2147.68,0,0.0,4.0,1
C105572,58,Central,Life,Branch,15,104400,834.2,0,0.0,2.6,0
C105573,31,South,Home,Partner,9,59395,379.96,0,0.0,4.1,1
C105574,57,Central,Home,Online,12,82514,1568.97,0,0.0,3.8,1
C105575,59,Central,Auto,Branch,7,55308,1574.81,0,0.0,4.0,1
C105576,49,North,Home,Online,2,46988,1099.17,0,0.0,3.3,1
C105577,51,South,Health,Online,2,54144,2534.57,0,0.0,3.0,0
C105578,72,South,Auto,Online,9,54995,1126.2,0,0.0,3.6,1
C105579,44,West,Auto,Online,2,49775,757.41,0,0.0,3.8,1
C105580,40,East,Health,Partner,7,32515,1967.28,0,0.0,3.5,1
C105581,49,East,Auto,Agent,7,34370,1282.81,0,0.0,3.1,0
C105582,66,West,Auto,Partner,1,72397,1609.54,0,0.0,3.1,1
C105583,59,South,Auto,Agent,13,67014,1072.89,0,0.0,3.4,1
C105584,22,South,Health,Branch,1,84017,2819.63,0,0.0,4.8,1
C105585,44,Central,Auto,Online,5,44930,727.02,0,0.0,4.5,1
C105586,60,Central,Health,Partner,13,43251,2209.3,0,0.0,3.8,1
C105587,30,West,Auto,Online,0,31315,583.74,0,0.0,3.8,1
C105588,75,South,Health,Branch,1,71007,2168.42,0,0.0,4.4,1
C105589,64,North,Auto,Partner,13,35942,1135.25,0,0.0,3.8,1
C105590,67,South,Health,Branch,4,51445,1862.29,0,0.0,3.7,1
C105591,22,East,Health,Branch,14,57638,2170.31,0,0.0,3.1,1
C105592,51,South,Home,Online,2,23857,1406.69,0,0.0,4.5,1
C105593,48,Central,Auto,Agent,2,65985,1951.87,0,0.0,3.4,0
C105594,54,West,Health,Online,9,70181,1327.48,0,0.0,3.5,1
C105595,67,East,Home,Agent,15,56982,2172.77,0,0.0,3.8,1
C105596,38,South,Auto,Online,12,50438,1494.42,0,0.0,4.9,1
C105597,48,South,Health,Branch,9,51419,1721.44,0,0.0,3.9,1
C105598,57,East,Health,Partner,4,77204,2320.93,0,0.0,3.2,1
C105599,61,West,Life,Branch,1,52960,1708.37,0,0.0,3.5,1
C105600,62,North,Health,Branch,12,51637,2290.86,0,0.0,4.2,1
